solucion,job,operacion,maquina_asignada,costo,tiempo
153,5,4,2,27.00,64.00
153,5,5,4,46.00,60.00
153,5,6,5,22.00,83.00
153,6,1,2,13.00,82.00
153,6,2,5,5.00,12.00
153,6,3,3,28.00,22.00
153,6,4,5,26.00,40.00
153,6,5,4,47.00,19.00
153,6,6,6,47.00,70.00
153,7,1,3,12.00,18.00
153,7,2,3,27.00,21.00
153,7,3,3,43.00,13.00
153,7,4,3,10.00,38.00
153,7,5,4,46.00,11.00
153,7,6,2,30.00,14.00
153,8,1,5,43.00,34.00
153,8,2,4,14.00,97.00
153,8,3,4,7.00,17.00
153,8,4,4,37.00,35.00
153,8,5,5,16.00,51.00
153,8,6,4,35.00,17.00
153,9,1,4,48.00,45.00
153,9,2,3,19.00,24.00
153,9,3,5,19.00,65.00
153,9,4,5,37.00,17.00
153,9,5,4,19.00,10.00
153,9,6,6,7.00,53.00
153,10,1,4,44.00,60.00
153,10,2,4,10.00,20.00
153,10,3,5,10.00,28.00
153,10,4,3,35.00,12.00
153,10,5,5,33.00,80.00
153,10,6,4,40.00,19.00
154,1,1,1,5.00,75.00
154,1,2,5,22.00,57.00
154,1,3,6,13.00,23.00
154,1,4,1,36.00,23.00
154,1,5,4,6.00,59.00
154,1,6,1,5.00,90.00
154,2,1,3,13.00,16.00
154,2,2,2,22.00,36.00
154,2,3,6,14.00,64.00
154,2,4,4,7.00,22.00
154,2,5,6,7.00,40.00
154,2,6,1,23.00,19.00
154,3,1,4,20.00,28.00
154,3,2,5,9.00,93.00
154,3,3,1,12.00,47.00
154,3,4,5,5.00,60.00
154,3,5,3,23.00,21.00
154,3,6,3,15.00,58.00
154,4,1,6,16.00,81.00
154,4,2,4,23.00,13.00
154,4,3,3,21.00,18.00
154,4,4,2,27.00,17.00
154,4,5,6,29.00,47.00
154,4,6,2,27.00,58.00
154,5,1,2,22.00,24.00
154,5,2,4,18.00,32.00
154,5,3,2,18.00,18.00
154,5,4,6,14.00,77.00
154,5,5,2,31.00,71.00
154,5,6,4,5.00,135.00
154,6,1,2,13.00,82.00
154,6,2,5,5.00,12.00
154,6,3,3,28.00,22.00
154,6,4,2,18.00,52.00
154,6,5,6,17.00,63.00
154,6,6,4,32.00,87.00
154,7,1,3,12.00,18.00
154,7,2,1,11.00,25.00
154,7,3,6,16.00,18.00
154,7,4,3,10.00,38.00
154,7,5,2,5.00,47.00
154,7,6,4,15.00,50.00
154,8,1,2,6.00,127.00
154,8,2,4,14.00,97.00
154,8,3,4,7.00,17.00
154,8,4,1,23.00,104.00
154,8,5,2,8.00,65.00
154,8,6,6,23.00,58.00
154,9,1,1,10.00,125.00
154,9,2,3,19.00,24.00
154,9,3,5,19.00,65.00
154,9,4,3,17.00,53.00
154,9,5,4,19.00,10.00
154,9,6,6,7.00,53.00
154,10,1,5,21.00,97.00
154,10,2,4,10.00,20.00
154,10,3,5,10.00,28.00
154,10,4,6,18.00,41.00
154,10,5,3,9.00,124.00
154,10,6,5,16.00,25.00
155,1,1,1,5.00,75.00
155,1,2,5,22.00,57.00
155,1,3,6,13.00,23.00
155,1,4,1,36.00,23.00
155,1,5,4,6.00,59.00
155,1,6,1,5.00,90.00
155,2,1,3,13.00,16.00
155,2,2,3,29.00,18.00
155,2,3,6,14.00,64.00
155,2,4,4,7.00,22.00
155,2,5,6,7.00,40.00
155,2,6,1,23.00,19.00
155,3,1,4,20.00,28.00
155,3,2,3,35.00,47.00
155,3,3,1,12.00,47.00
155,3,4,5,5.00,60.00
155,3,5,3,23.00,21.00
155,3,6,5,28.00,20.00
155,4,1,6,16.00,81.00
155,4,2,4,23.00,13.00
155,4,3,3,21.00,18.00
155,4,4,2,27.00,17.00
155,4,5,6,29.00,47.00
155,4,6,6,34.00,40.00
155,5,1,2,22.00,24.00
155,5,2,3,24.00,16.00
155,5,3,2,18.00,18.00
155,5,4,6,14.00,77.00
155,5,5,2,31.00,71.00
155,5,6,5,22.00,83.00
155,6,1,2,13.00,82.00
155,6,2,5,5.00,12.00
155,6,3,3,28.00,22.00
155,6,4,2,18.00,52.00
155,6,5,6,17.00,63.00
155,6,6,4,32.00,87.00
155,7,1,3,12.00,18.00
155,7,2,1,11.00,25.00
155,7,3,6,16.00,18.00
155,7,4,3,10.00,38.00
155,7,5,2,5.00,47.00
155,7,6,2,30.00,14.00
155,8,1,5,43.00,34.00
155,8,2,4,14.00,97.00
155,8,3,4,7.00,17.00
155,8,4,4,37.00,35.00
155,8,5,2,8.00,65.00
155,8,6,4,35.00,17.00
155,9,1,4,48.00,45.00
155,9,2,3,19.00,24.00
155,9,3,5,19.00,65.00
155,9,4,5,37.00,17.00
155,9,5,4,19.00,10.00
155,9,6,6,7.00,53.00
155,10,1,4,44.00,60.00
155,10,2,4,10.00,20.00
155,10,3,5,10.00,28.00
155,10,4,6,18.00,41.00
155,10,5,5,33.00,80.00
155,10,6,5,16.00,25.00
156,1,1,1,5.00,75.00
156,1,2,5,22.00,57.00
156,1,3,6,13.00,23.00
156,1,4,6,11.00,181.00
156,1,5,4,6.00,59.00
156,1,6,1,5.00,90.00
156,2,1,3,13.00,16.00
156,2,2,2,22.00,36.00
156,2,3,6,14.00,64.00
156,2,4,4,7.00,22.00
156,2,5,6,7.00,40.00
156,2,6,2,6.00,175.00
156,3,1,4,20.00,28.00
156,3,2,5,9.00,93.00
156,3,3,1,12.00,47.00
156,3,4,5,5.00,60.00
156,3,5,3,23.00,21.00
156,3,6,3,15.00,58.00
156,4,1,6,16.00,81.00
156,4,2,6,15.00,62.00
156,4,3,3,21.00,18.00
156,4,4,2,27.00,17.00
156,4,5,2,9.00,162.00
156,4,6,5,13.00,135.00
156,5,1,2,22.00,24.00
156,5,2,4,18.00,32.00
156,5,3,2,18.00,18.00
156,5,4,3,7.00,122.00
156,5,5,3,18.00,169.00
156,5,6,4,5.00,135.00
156,6,1,2,13.00,82.00
156,6,2,5,5.00,12.00
156,6,3,4,19.00,103.00
156,6,4,2,18.00,52.00
156,6,5,6,17.00,63.00
156,6,6,4,32.00,87.00
156,7,1,3,12.00,18.00
156,7,2,1,11.00,25.00
156,7,3,1,11.00,40.00
156,7,4,5,5.00,68.00
156,7,5,2,5.00,47.00
156,7,6,4,15.00,50.00
156,8,1,2,6.00,127.00
156,8,2,4,14.00,97.00
156,8,3,4,7.00,17.00
156,8,4,2,16.00,148.00
156,8,5,2,8.00,65.00
156,8,6,6,23.00,58.00
156,9,1,1,10.00,125.00
156,9,2,3,19.00,24.00
156,9,3,5,19.00,65.00
156,9,4,3,17.00,53.00
156,9,5,4,19.00,10.00
156,9,6,6,7.00,53.00
156,10,1,2,14.00,130.00
156,10,2,4,10.00,20.00
156,10,3,5,10.00,28.00
156,10,4,6,18.00,41.00
156,10,5,3,9.00,124.00
156,10,6,5,16.00,25.00
157,1,1,1,5.00,75.00
157,1,2,5,22.00,57.00
157,1,3,6,13.00,23.00
157,1,4,1,36.00,23.00
157,1,5,4,6.00,59.00
157,1,6,1,5.00,90.00
157,2,1,3,13.00,16.00
157,2,2,2,22.00,36.00
157,2,3,6,14.00,64.00
157,2,4,4,7.00,22.00
157,2,5,6,7.00,40.00
157,2,6,1,23.00,19.00
157,3,1,4,20.00,28.00
157,3,2,5,9.00,93.00
157,3,3,1,12.00,47.00
157,3,4,5,5.00,60.00
157,3,5,3,23.00,21.00
157,3,6,3,15.00,58.00
157,4,1,6,16.00,81.00
157,4,2,4,23.00,13.00
157,4,3,3,21.00,18.00
157,4,4,2,27.00,17.00
157,4,5,6,29.00,47.00
157,4,6,2,27.00,58.00
157,5,1,2,22.00,24.00
157,5,2,4,18.00,32.00
157,5,3,2,18.00,18.00
157,5,4,6,14.00,77.00
157,5,5,2,31.00,71.00
157,5,6,4,5.00,135.00
157,6,1,2,13.00,82.00
157,6,2,5,5.00,12.00
157,6,3,3,28.00,22.00
157,6,4,2,18.00,52.00
157,6,5,6,17.00,63.00
157,6,6,4,32.00,87.00
157,7,1,3,12.00,18.00
157,7,2,1,11.00,25.00
157,7,3,6,16.00,18.00
157,7,4,3,10.00,38.00
157,7,5,2,5.00,47.00
157,7,6,4,15.00,50.00
157,8,1,2,6.00,127.00
157,8,2,4,14.00,97.00
157,8,3,4,7.00,17.00
157,8,4,1,23.00,104.00
157,8,5,2,8.00,65.00
157,8,6,6,23.00,58.00
157,9,1,1,10.00,125.00
157,9,2,3,19.00,24.00
157,9,3,5,19.00,65.00
157,9,4,3,17.00,53.00
157,9,5,4,19.00,10.00
157,9,6,6,7.00,53.00
157,10,1,5,21.00,97.00
157,10,2,5,8.00,34.00
157,10,3,5,10.00,28.00
157,10,4,6,18.00,41.00
157,10,5,3,9.00,124.00
157,10,6,5,16.00,25.00
158,1,1,1,5.00,75.00
158,1,2,5,22.00,57.00
158,1,3,6,13.00,23.00
158,1,4,1,36.00,23.00
158,1,5,4,6.00,59.00
158,1,6,1,5.00,90.00
158,2,1,3,13.00,16.00
158,2,2,3,29.00,18.00
158,2,3,6,14.00,64.00
158,2,4,4,7.00,22.00
158,2,5,6,7.00,40.00
158,2,6,1,23.00,19.00
158,3,1,4,20.00,28.00
158,3,2,3,35.00,47.00
158,3,3,1,12.00,47.00
158,3,4,5,5.00,60.00
158,3,5,3,23.00,21.00
158,3,6,5,28.00,20.00
158,4,1,6,16.00,81.00
158,4,2,4,23.00,13.00
158,4,3,3,21.00,18.00
158,4,4,2,27.00,17.00
158,4,5,6,29.00,47.00
158,4,6,6,34.00,40.00
158,5,1,2,22.00,24.00
158,5,2,3,24.00,16.00
158,5,3,2,18.00,18.00
158,5,4,6,14.00,77.00
158,5,5,2,31.00,71.00
158,5,6,5,22.00,83.00
158,6,1,2,13.00,82.00
158,6,2,5,5.00,12.00
158,6,3,3,28.00,22.00
158,6,4,2,18.00,52.00
158,6,5,6,17.00,63.00
158,6,6,4,32.00,87.00
158,7,1,3,12.00,18.00
158,7,2,1,11.00,25.00
158,7,3,6,16.00,18.00
158,7,4,3,10.00,38.00
158,7,5,2,5.00,47.00
158,7,6,2,30.00,14.00
158,8,1,5,43.00,34.00
158,8,2,4,14.00,97.00
158,8,3,4,7.00,17.00
158,8,4,4,37.00,35.00
158,8,5,2,8.00,65.00
158,8,6,4,35.00,17.00
158,9,1,6,16.00,105.00
158,9,2,3,19.00,24.00
158,9,3,5,19.00,65.00
158,9,4,3,17.00,53.00
158,9,5,4,19.00,10.00
158,9,6,6,7.00,53.00
158,10,1,5,21.00,97.00
158,10,2,4,10.00,20.00
158,10,3,5,10.00,28.00
158,10,4,6,18.00,41.00
158,10,5,3,9.00,124.00
158,10,6,5,16.00,25.00
159,1,1,1,5.00,75.00
159,1,2,5,22.00,57.00
159,1,3,6,13.00,23.00
159,1,4,1,36.00,23.00
159,1,5,4,6.00,59.00
159,1,6,1,5.00,90.00
159,2,1,3,13.00,16.00
159,2,2,2,22.00,36.00
159,2,3,6,14.00,64.00
159,2,4,4,7.00,22.00
159,2,5,6,7.00,40.00
159,2,6,1,23.00,19.00
159,3,1,4,20.00,28.00
159,3,2,5,9.00,93.00
159,3,3,1,12.00,47.00
159,3,4,5,5.00,60.00
159,3,5,3,23.00,21.00
159,3,6,5,28.00,20.00
159,4,1,6,16.00,81.00
159,4,2,4,23.00,13.00
159,4,3,3,21.00,18.00
159,4,4,2,27.00,17.00
159,4,5,6,29.00,47.00
159,4,6,6,34.00,40.00
159,5,1,2,22.00,24.00
159,5,2,3,24.00,16.00
159,5,3,2,18.00,18.00
159,5,4,6,14.00,77.00
159,5,5,2,31.00,71.00
159,5,6,5,22.00,83.00
159,6,1,2,13.00,82.00
159,6,2,5,5.00,12.00
159,6,3,3,28.00,22.00
159,6,4,2,18.00,52.00
159,6,5,6,17.00,63.00
159,6,6,4,32.00,87.00
159,7,1,3,12.00,18.00
159,7,2,1,11.00,25.00
159,7,3,6,16.00,18.00
159,7,4,3,10.00,38.00
159,7,5,2,5.00,47.00
159,7,6,4,15.00,50.00
159,8,1,5,43.00,34.00
159,8,2,4,14.00,97.00
159,8,3,4,7.00,17.00
159,8,4,4,37.00,35.00
159,8,5,2,8.00,65.00
159,8,6,4,35.00,17.00
159,9,1,6,16.00,105.00
159,9,2,3,19.00,24.00
159,9,3,5,19.00,65.00
159,9,4,3,17.00,53.00
159,9,5,4,19.00,10.00
159,9,6,6,7.00,53.00
159,10,1,5,21.00,97.00
159,10,2,5,8.00,34.00
159,10,3,5,10.00,28.00
159,10,4,6,18.00,41.00
159,10,5,3,9.00,124.00
159,10,6,5,16.00,25.00
160,1,1,1,5.00,75.00
160,1,2,5,22.00,57.00
160,1,3,6,13.00,23.00
160,1,4,6,11.00,181.00
160,1,5,4,6.00,59.00
160,1,6,1,5.00,90.00
160,2,1,3,13.00,16.00
160,2,2,2,22.00,36.00
160,2,3,6,14.00,64.00
160,2,4,4,7.00,22.00
160,2,5,6,7.00,40.00
160,2,6,1,23.00,19.00
160,3,1,4,20.00,28.00
160,3,2,5,9.00,93.00
160,3,3,1,12.00,47.00
160,3,4,5,5.00,60.00
160,3,5,3,23.00,21.00
160,3,6,3,15.00,58.00
160,4,1,6,16.00,81.00
160,4,2,6,15.00,62.00
160,4,3,1,15.00,82.00
160,4,4,2,27.00,17.00
160,4,5,2,9.00,162.00
160,4,6,5,13.00,135.00
160,5,1,2,22.00,24.00
160,5,2,4,18.00,32.00
160,5,3,2,18.00,18.00
160,5,4,3,7.00,122.00
160,5,5,3,18.00,169.00
160,5,6,4,5.00,135.00
160,6,1,2,13.00,82.00
160,6,2,5,5.00,12.00
160,6,3,3,28.00,22.00
160,6,4,2,18.00,52.00
160,6,5,6,17.00,63.00
160,6,6,4,32.00,87.00
160,7,1,3,12.00,18.00
160,7,2,1,11.00,25.00
160,7,3,1,11.00,40.00
160,7,4,5,5.00,68.00
160,7,5,2,5.00,47.00
160,7,6,4,15.00,50.00
160,8,1,2,6.00,127.00
160,8,2,4,14.00,97.00
160,8,3,4,7.00,17.00
160,8,4,2,16.00,148.00
160,8,5,2,8.00,65.00
160,8,6,6,23.00,58.00
160,9,1,1,10.00,125.00
160,9,2,3,19.00,24.00
160,9,3,5,19.00,65.00
160,9,4,3,17.00,53.00
160,9,5,4,19.00,10.00
160,9,6,6,7.00,53.00
160,10,1,2,14.00,130.00
160,10,2,4,10.00,20.00
160,10,3,5,10.00,28.00
160,10,4,6,18.00,41.00
160,10,5,3,9.00,124.00
160,10,6,5,16.00,25.00
161,1,1,1,5.00,75.00
161,1,2,5,22.00,57.00
161,1,3,6,13.00,23.00
161,1,4,1,36.00,23.00
161,1,5,6,22.00,36.00
161,1,6,1,5.00,90.00
161,2,1,3,13.00,16.00
161,2,2,3,29.00,18.00
161,2,3,3,43.00,32.00
161,2,4,4,7.00,22.00
161,2,5,3,20.00,18.00
161,2,6,1,23.00,19.00
161,3,1,4,20.00,28.00
161,3,2,3,35.00,47.00
161,3,3,1,12.00,47.00
161,3,4,5,5.00,60.00
161,3,5,4,29.00,17.00
161,3,6,5,28.00,20.00
161,4,1,6,16.00,81.00
161,4,2,4,23.00,13.00
161,4,3,3,21.00,18.00
161,4,4,2,27.00,17.00
161,4,5,6,29.00,47.00
161,4,6,6,34.00,40.00
161,5,1,2,22.00,24.00
161,5,2,3,24.00,16.00
161,5,3,2,18.00,18.00
161,5,4,2,27.00,64.00
161,5,5,2,31.00,71.00
161,5,6,5,22.00,83.00
161,6,1,2,13.00,82.00
161,6,2,5,5.00,12.00
161,6,3,3,28.00,22.00
161,6,4,2,18.00,52.00
161,6,5,4,47.00,19.00
161,6,6,6,47.00,70.00
161,7,1,3,12.00,18.00
161,7,2,1,11.00,25.00
161,7,3,6,16.00,18.00
161,7,4,3,10.00,38.00
161,7,5,4,46.00,11.00
161,7,6,2,30.00,14.00
161,8,1,5,43.00,34.00
161,8,2,4,14.00,97.00
161,8,3,4,7.00,17.00
161,8,4,4,37.00,35.00
161,8,5,5,16.00,51.00
161,8,6,4,35.00,17.00
161,9,1,4,48.00,45.00
161,9,2,3,19.00,24.00
161,9,3,5,19.00,65.00
161,9,4,5,37.00,17.00
161,9,5,4,19.00,10.00
161,9,6,6,7.00,53.00
161,10,1,4,44.00,60.00
161,10,2,4,10.00,20.00
161,10,3,5,10.00,28.00
161,10,4,3,35.00,12.00
161,10,5,5,33.00,80.00
161,10,6,5,16.00,25.00
162,1,1,1,5.00,75.00
162,1,2,5,22.00,57.00
162,1,3,6,13.00,23.00
162,1,4,1,36.00,23.00
162,1,5,4,6.00,59.00
162,1,6,1,5.00,90.00
162,2,1,3,13.00,16.00
162,2,2,3,29.00,18.00
162,2,3,6,14.00,64.00
162,2,4,4,7.00,22.00
162,2,5,6,7.00,40.00
162,2,6,1,23.00,19.00
162,3,1,4,20.00,28.00
162,3,2,5,9.00,93.00
162,3,3,1,12.00,47.00
162,3,4,5,5.00,60.00
162,3,5,3,23.00,21.00
162,3,6,5,28.00,20.00
162,4,1,6,16.00,81.00
162,4,2,4,23.00,13.00
162,4,3,3,21.00,18.00
162,4,4,2,27.00,17.00
162,4,5,6,29.00,47.00
162,4,6,2,27.00,58.00
162,5,1,2,22.00,24.00
162,5,2,4,18.00,32.00
162,5,3,2,18.00,18.00
162,5,4,6,14.00,77.00
162,5,5,2,31.00,71.00
162,5,6,5,22.00,83.00
162,6,1,2,13.00,82.00
162,6,2,5,5.00,12.00
162,6,3,3,28.00,22.00
162,6,4,2,18.00,52.00
162,6,5,6,17.00,63.00
162,6,6,4,32.00,87.00
162,7,1,3,12.00,18.00
162,7,2,1,11.00,25.00
162,7,3,6,16.00,18.00
162,7,4,3,10.00,38.00
162,7,5,2,5.00,47.00
162,7,6,2,30.00,14.00
162,8,1,5,43.00,34.00
162,8,2,4,14.00,97.00
162,8,3,4,7.00,17.00
162,8,4,4,37.00,35.00
162,8,5,2,8.00,65.00
162,8,6,4,35.00,17.00
162,9,1,6,16.00,105.00
162,9,2,3,19.00,24.00
162,9,3,5,19.00,65.00
162,9,4,3,17.00,53.00
162,9,5,4,19.00,10.00
162,9,6,6,7.00,53.00
162,10,1,5,21.00,97.00
162,10,2,4,10.00,20.00
162,10,3,5,10.00,28.00
162,10,4,6,18.00,41.00
162,10,5,3,9.00,124.00
162,10,6,5,16.00,25.00
163,1,1,1,5.00,75.00
163,1,2,5,22.00,57.00
163,1,3,6,13.00,23.00
163,1,4,6,11.00,181.00
163,1,5,4,6.00,59.00
163,1,6,1,5.00,90.00
163,2,1,3,13.00,16.00
163,2,2,2,22.00,36.00
163,2,3,6,14.00,64.00
163,2,4,4,7.00,22.00
163,2,5,6,7.00,40.00
163,2,6,2,6.00,175.00
163,3,1,4,20.00,28.00
163,3,2,5,9.00,93.00
163,3,3,1,12.00,47.00
163,3,4,5,5.00,60.00
163,3,5,3,23.00,21.00
163,3,6,3,15.00,58.00
163,4,1,6,16.00,81.00
163,4,2,6,15.00,62.00
163,4,3,3,21.00,18.00
163,4,4,2,27.00,17.00
163,4,5,2,9.00,162.00
163,4,6,5,13.00,135.00
163,5,1,2,22.00,24.00
163,5,2,4,18.00,32.00
163,5,3,2,18.00,18.00
163,5,4,3,7.00,122.00
163,5,5,3,18.00,169.00
163,5,6,4,5.00,135.00
163,6,1,2,13.00,82.00
163,6,2,5,5.00,12.00
163,6,3,3,28.00,22.00
163,6,4,2,18.00,52.00
163,6,5,6,17.00,63.00
163,6,6,4,32.00,87.00
163,7,1,3,12.00,18.00
163,7,2,1,11.00,25.00
163,7,3,1,11.00,40.00
163,7,4,5,5.00,68.00
163,7,5,2,5.00,47.00
163,7,6,4,15.00,50.00
163,8,1,2,6.00,127.00
163,8,2,4,14.00,97.00
163,8,3,4,7.00,17.00
163,8,4,2,16.00,148.00
163,8,5,2,8.00,65.00
163,8,6,6,23.00,58.00
163,9,1,1,10.00,125.00
163,9,2,3,19.00,24.00
163,9,3,5,19.00,65.00
163,9,4,3,17.00,53.00
163,9,5,4,19.00,10.00
163,9,6,6,7.00,53.00
163,10,1,2,14.00,130.00
163,10,2,5,8.00,34.00
163,10,3,5,10.00,28.00
163,10,4,6,18.00,41.00
163,10,5,3,9.00,124.00
163,10,6,5,16.00,25.00
164,1,1,1,5.00,75.00
164,1,2,5,22.00,57.00
164,1,3,6,13.00,23.00
164,1,4,1,36.00,23.00
164,1,5,4,6.00,59.00
164,1,6,1,5.00,90.00
164,2,1,3,13.00,16.00
164,2,2,3,29.00,18.00
164,2,3,6,14.00,64.00
164,2,4,4,7.00,22.00
164,2,5,6,7.00,40.00
164,2,6,1,23.00,19.00
164,3,1,4,20.00,28.00
164,3,2,3,35.00,47.00
164,3,3,1,12.00,47.00
164,3,4,5,5.00,60.00
164,3,5,3,23.00,21.00
164,3,6,5,28.00,20.00
164,4,1,6,16.00,81.00
164,4,2,4,23.00,13.00
164,4,3,3,21.00,18.00
164,4,4,2,27.00,17.00
164,4,5,6,29.00,47.00
164,4,6,6,34.00,40.00
164,5,1,2,22.00,24.00
164,5,2,3,24.00,16.00
164,5,3,2,18.00,18.00
164,5,4,6,14.00,77.00
164,5,5,2,31.00,71.00
164,5,6,5,22.00,83.00
164,6,1,2,13.00,82.00
164,6,2,5,5.00,12.00
164,6,3,3,28.00,22.00
164,6,4,2,18.00,52.00
164,6,5,6,17.00,63.00
164,6,6,4,32.00,87.00
164,7,1,3,12.00,18.00
164,7,2,1,11.00,25.00
164,7,3,6,16.00,18.00
164,7,4,3,10.00,38.00
164,7,5,2,5.00,47.00
164,7,6,2,30.00,14.00
164,8,1,5,43.00,34.00
164,8,2,4,14.00,97.00
164,8,3,4,7.00,17.00
164,8,4,4,37.00,35.00
164,8,5,5,16.00,51.00
164,8,6,4,35.00,17.00
164,9,1,4,48.00,45.00
164,9,2,3,19.00,24.00
164,9,3,5,19.00,65.00
164,9,4,3,17.00,53.00
164,9,5,4,19.00,10.00
164,9,6,6,7.00,53.00
164,10,1,4,44.00,60.00
164,10,2,4,10.00,20.00
164,10,3,5,10.00,28.00
164,10,4,3,35.00,12.00
164,10,5,5,33.00,80.00
164,10,6,5,16.00,25.00
165,1,1,1,5.00,75.00
165,1,2,5,22.00,57.00
165,1,3,6,13.00,23.00
165,1,4,1,36.00,23.00
165,1,5,4,6.00,59.00
165,1,6,1,5.00,90.00
165,2,1,3,13.00,16.00
165,2,2,2,22.00,36.00
165,2,3,6,14.00,64.00
165,2,4,4,7.00,22.00
165,2,5,6,7.00,40.00
165,2,6,1,23.00,19.00
165,3,1,4,20.00,28.00
165,3,2,5,9.00,93.00
165,3,3,1,12.00,47.00
165,3,4,5,5.00,60.00
165,3,5,3,23.00,21.00
165,3,6,3,15.00,58.00
165,4,1,6,16.00,81.00
165,4,2,4,23.00,13.00
165,4,3,3,21.00,18.00
165,4,4,2,27.00,17.00
165,4,5,6,29.00,47.00
165,4,6,2,27.00,58.00
165,5,1,2,22.00,24.00
165,5,2,4,18.00,32.00
165,5,3,2,18.00,18.00
165,5,4,6,14.00,77.00
165,5,5,2,31.00,71.00
165,5,6,4,5.00,135.00
165,6,1,2,13.00,82.00
165,6,2,5,5.00,12.00
165,6,3,3,28.00,22.00
165,6,4,2,18.00,52.00
165,6,5,6,17.00,63.00
165,6,6,4,32.00,87.00
165,7,1,3,12.00,18.00
165,7,2,1,11.00,25.00
165,7,3,1,11.00,40.00
165,7,4,3,10.00,38.00
165,7,5,2,5.00,47.00
165,7,6,4,15.00,50.00
165,8,1,2,6.00,127.00
165,8,2,4,14.00,97.00
165,8,3,4,7.00,17.00
165,8,4,4,37.00,35.00
165,8,5,2,8.00,65.00
165,8,6,6,23.00,58.00
165,9,1,1,10.00,125.00
165,9,2,3,19.00,24.00
165,9,3,5,19.00,65.00
165,9,4,3,17.00,53.00
165,9,5,4,19.00,10.00
165,9,6,6,7.00,53.00
165,10,1,2,14.00,130.00
165,10,2,5,8.00,34.00
165,10,3,5,10.00,28.00
165,10,4,6,18.00,41.00
165,10,5,3,9.00,124.00
165,10,6,5,16.00,25.00
166,1,1,1,5.00,75.00
166,1,2,5,22.00,57.00
166,1,3,6,13.00,23.00
166,1,4,1,36.00,23.00
166,1,5,4,6.00,59.00
166,1,6,1,5.00,90.00
166,2,1,3,13.00,16.00
166,2,2,2,22.00,36.00
166,2,3,6,14.00,64.00
166,2,4,4,7.00,22.00
166,2,5,6,7.00,40.00
166,2,6,1,23.00,19.00
166,3,1,4,20.00,28.00
166,3,2,5,9.00,93.00
166,3,3,1,12.00,47.00
166,3,4,5,5.00,60.00
166,3,5,3,23.00,21.00
166,3,6,3,15.00,58.00
166,4,1,6,16.00,81.00
166,4,2,6,15.00,62.00
166,4,3,3,21.00,18.00
166,4,4,2,27.00,17.00
166,4,5,2,9.00,162.00
166,4,6,5,13.00,135.00
166,5,1,2,22.00,24.00
166,5,2,4,18.00,32.00
166,5,3,2,18.00,18.00
166,5,4,6,14.00,77.00
166,5,5,2,31.00,71.00
166,5,6,4,5.00,135.00
166,6,1,2,13.00,82.00
166,6,2,5,5.00,12.00
166,6,3,3,28.00,22.00
166,6,4,2,18.00,52.00
166,6,5,6,17.00,63.00
166,6,6,4,32.00,87.00
166,7,1,3,12.00,18.00
166,7,2,1,11.00,25.00
166,7,3,1,11.00,40.00
166,7,4,3,10.00,38.00
166,7,5,2,5.00,47.00
166,7,6,4,15.00,50.00
166,8,1,2,6.00,127.00
166,8,2,4,14.00,97.00
166,8,3,4,7.00,17.00
166,8,4,2,16.00,148.00
166,8,5,2,8.00,65.00
166,8,6,6,23.00,58.00
166,9,1,1,10.00,125.00
166,9,2,3,19.00,24.00
166,9,3,5,19.00,65.00
166,9,4,3,17.00,53.00
166,9,5,4,19.00,10.00
166,9,6,6,7.00,53.00
166,10,1,2,14.00,130.00
166,10,2,5,8.00,34.00
166,10,3,5,10.00,28.00
166,10,4,6,18.00,41.00
166,10,5,3,9.00,124.00
166,10,6,5,16.00,25.00
167,1,1,1,5.00,75.00
167,1,2,5,22.00,57.00
167,1,3,6,13.00,23.00
167,1,4,6,11.00,181.00
167,1,5,4,6.00,59.00
167,1,6,1,5.00,90.00
167,2,1,3,13.00,16.00
167,2,2,2,22.00,36.00
167,2,3,6,14.00,64.00
167,2,4,4,7.00,22.00
167,2,5,6,7.00,40.00
167,2,6,2,6.00,175.00
167,3,1,4,20.00,28.00
167,3,2,5,9.00,93.00
167,3,3,1,12.00,47.00
167,3,4,5,5.00,60.00
167,3,5,3,23.00,21.00
167,3,6,3,15.00,58.00
167,4,1,6,16.00,81.00
167,4,2,6,15.00,62.00
167,4,3,1,15.00,82.00
167,4,4,6,6.00,198.00
167,4,5,2,9.00,162.00
167,4,6,5,13.00,135.00
167,5,1,3,13.00,120.00
167,5,2,6,10.00,109.00
167,5,3,2,18.00,18.00
167,5,4,3,7.00,122.00
167,5,5,3,18.00,169.00
167,5,6,4,5.00,135.00
167,6,1,2,13.00,82.00
167,6,2,5,5.00,12.00
167,6,3,4,19.00,103.00
167,6,4,4,10.00,136.00
167,6,5,6,17.00,63.00
167,6,6,4,32.00,87.00
167,7,1,3,12.00,18.00
167,7,2,1,11.00,25.00
167,7,3,1,11.00,40.00
167,7,4,5,5.00,68.00
167,7,5,2,5.00,47.00
167,7,6,4,15.00,50.00
167,8,1,2,6.00,127.00
167,8,2,4,14.00,97.00
167,8,3,4,7.00,17.00
167,8,4,2,16.00,148.00
167,8,5,2,8.00,65.00
167,8,6,6,23.00,58.00
167,9,1,1,10.00,125.00
167,9,2,3,19.00,24.00
167,9,3,2,7.00,173.00
167,9,4,3,17.00,53.00
167,9,5,4,19.00,10.00
167,9,6,6,7.00,53.00
167,10,1,2,14.00,130.00
167,10,2,5,8.00,34.00
167,10,3,5,10.00,28.00
167,10,4,6,18.00,41.00
167,10,5,3,9.00,124.00
167,10,6,5,16.00,25.00
