Seed,Popsize,Ngen,Pcross,Pmut,BestCost,BestTime,WorstCost,WorstTime,AvgCost,AvgTime,TotalSolutions,UniqueSolutions,SpreadCost,SpreadTime,Hypervolume,HvRefCost,HvRefTime,Score,ExecTimeSec
0.912555,400,2400,0.9,0.01,6742.0,18581.0,27304.0,101075.0,13996.87,48223.28,273,235,20562.0,82494.0,1.001,29360.2,109324.4,0.7134,71.32
0.912555,400,2600,0.9,0.01,6742.0,18581.0,27304.0,101075.0,14133.19,48217.46,277,241,20562.0,82494.0,1.0015,29360.2,109324.4,0.7255,75.06
0.912555,400,2800,0.9,0.01,6742.0,18581.0,27304.0,101075.0,14182.49,47851.0,275,233,20562.0,82494.0,1.0016,29360.2,109324.4,0.7095,81.57
0.912555,400,3000,0.9,0.01,6742.0,18581.0,27360.0,101075.0,14175.21,47095.82,280,245,20618.0,82494.0,1.0024,29421.8,109324.4,0.7338,88.1
0.912555,400,3200,0.9,0.01,6742.0,18581.0,27304.0,101075.0,14095.62,47863.66,286,249,20562.0,82494.0,1.0023,29360.2,109324.4,0.7418,94.0
0.912555,400,3400,0.9,0.01,6742.0,18581.0,27304.0,101075.0,13865.33,48559.93,280,243,20562.0,82494.0,1.0029,29360.2,109324.4,0.7299,98.79
0.912555,400,3600,0.9,0.01,6742.0,18581.0,27282.0,101075.0,14125.99,47202.88,290,250,20540.0,82494.0,1.0031,29336.0,109324.4,0.744,104.83
0.912555,400,3800,0.9,0.01,6742.0,18581.0,27282.0,101075.0,14078.06,47606.39,304,268,20540.0,82494.0,1.0031,29336.0,109324.4,0.78,158.52
0.912555,400,4000,0.9,0.01,6742.0,18581.0,27282.0,101031.0,14072.45,47381.45,303,265,20540.0,82450.0,1.0031,29336.0,109276.0,0.774,117.21
0.912555,600,200,0.9,0.01,6742.0,18581.0,27383.0,100996.0,15523.85,47288.83,162,104,20641.0,82415.0,0.9861,29447.1,109237.5,0.4469,10.77
0.912555,600,400,0.9,0.01,6742.0,18581.0,27338.0,100996.0,14081.08,48578.09,209,151,20596.0,82415.0,0.9924,29397.6,109237.5,0.5428,17.04
0.912555,600,600,0.9,0.01,6742.0,18581.0,27338.0,100996.0,14046.61,49681.22,249,189,20596.0,82415.0,0.9942,29397.6,109237.5,0.6193,26.9
0.912555,600,800,0.9,0.01,6742.0,18581.0,27338.0,100949.0,13769.92,50974.85,249,190,20596.0,82368.0,0.9968,29397.6,109185.8,0.6221,36.22
0.912555,600,1000,0.9,0.01,6742.0,18581.0,27338.0,100949.0,14414.32,47637.43,279,222,20596.0,82368.0,0.9972,29397.6,109185.8,0.6862,43.56
0.912555,600,1200,0.9,0.01,6742.0,18581.0,27338.0,100949.0,14397.87,49526.01,289,233,20596.0,82368.0,0.9983,29397.6,109185.8,0.7086,53.38
0.912555,600,1400,0.9,0.01,6742.0,18581.0,27338.0,100949.0,14536.59,48280.4,291,232,20596.0,82368.0,0.9994,29397.6,109185.8,0.7069,62.78
0.912555,600,1600,0.9,0.01,6742.0,18581.0,27338.0,100635.0,14257.83,48714.69,309,249,20596.0,82054.0,0.9994,29397.6,108840.4,0.7409,72.47
0.912555,600,1800,0.9,0.01,6742.0,18581.0,27338.0,100635.0,14072.56,48260.31,296,236,20596.0,82054.0,1.0006,29397.6,108840.4,0.7152,80.41
0.912555,600,2000,0.9,0.01,6742.0,18581.0,27338.0,100635.0,14416.57,47338.59,297,236,20596.0,82054.0,1.0012,29397.6,108840.4,0.7154,89.57
0.912555,600,2200,0.9,0.01,6742.0,18581.0,27338.0,100635.0,14851.54,45564.03,313,252,20596.0,82054.0,1.0013,29397.6,108840.4,0.7475,97.07
0.912555,600,2400,0.9,0.01,6742.0,18581.0,27345.0,100635.0,15045.39,45568.63,311,258,20603.0,82054.0,1.002,29405.3,108840.4,0.7597,107.01
0.912555,600,2600,0.9,0.01,6742.0,18581.0,27338.0,100635.0,14681.98,46819.89,317,259,20596.0,82054.0,1.0025,29397.6,108840.4,0.7618,116.49
0.912555,600,2800,0.9,0.01,6742.0,18581.0,27338.0,100635.0,14732.47,46809.1,316,257,20596.0,82054.0,1.003,29397.6,108840.4,0.758,126.2
0.912555,600,3000,0.9,0.01,6742.0,18581.0,27338.0,100635.0,14009.12,48700.93,329,270,20596.0,82054.0,1.0032,29397.6,108840.4,0.784,134.17
0.912555,600,3200,0.9,0.01,6742.0,18581.0,27338.0,100635.0,14109.56,48038.86,321,261,20596.0,82054.0,1.0037,29397.6,108840.4,0.7662,143.81
0.912555,600,3400,0.9,0.01,6742.0,18581.0,27338.0,100635.0,14558.23,46145.95,320,261,20596.0,82054.0,1.0045,29397.6,108840.4,0.7664,151.02
0.912555,600,3600,0.9,0.01,6742.0,18581.0,27338.0,100635.0,14552.94,45651.02,326,267,20596.0,82054.0,1.0047,29397.6,108840.4,0.7785,160.67
0.912555,600,3800,0.9,0.01,6742.0,18581.0,27325.0,100635.0,14280.25,46736.27,322,266,20583.0,82054.0,1.0054,29383.3,108840.4,0.7767,171.29
0.912555,600,4000,0.9,0.01,6742.0,18581.0,27325.0,100635.0,14500.42,46488.0,344,286,20583.0,82054.0,1.0052,29383.3,108840.4,0.8166,179.8
0.912555,800,200,0.9,0.01,6742.0,18581.0,27334.0,101538.0,13807.58,51980.62,183,102,20592.0,82957.0,0.986,29393.2,109833.7,0.4429,12.12
0.912555,800,400,0.9,0.01,6742.0,18581.0,27334.0,101440.0,14360.38,49212.4,252,175,20592.0,82859.0,0.9909,29393.2,109725.9,0.5903,23.89
0.912555,800,600,0.9,0.01,6742.0,18581.0,27334.0,101389.0,14022.2,50302.53,261,183,20592.0,82808.0,0.9939,29393.2,109669.8,0.6072,37.01
0.912555,800,800,0.9,0.01,6742.0,18581.0,27334.0,101336.0,13750.89,50464.88,300,223,20592.0,82755.0,0.9952,29393.2,109611.5,0.6876,47.93
0.912555,800,1000,0.9,0.01,6742.0,18581.0,27334.0,101336.0,13279.39,53098.28,307,228,20592.0,82755.0,0.9966,29393.2,109611.5,0.698,60.87
0.912555,800,1200,0.9,0.01,6742.0,18581.0,27334.0,101345.0,13740.1,50877.64,327,247,20592.0,82764.0,0.9977,29393.2,109621.4,0.7364,73.61
0.912555,800,1400,0.9,0.01,6742.0,18581.0,27334.0,101336.0,13975.25,49593.47,330,253,20592.0,82755.0,0.9989,29393.2,109611.5,0.7487,82.59
0.912555,800,1600,0.9,0.01,6742.0,18581.0,27334.0,101336.0,13700.24,50767.18,340,261,20592.0,82755.0,0.9998,29393.2,109611.5,0.765,97.38
0.912555,800,1800,0.9,0.01,6742.0,18581.0,27334.0,101336.0,14036.82,49592.04,352,273,20592.0,82755.0,1.0001,29393.2,109611.5,0.7891,108.79
0.912555,800,2000,0.9,0.01,6742.0,18581.0,27329.0,101336.0,14000.81,49544.43,354,278,20587.0,82755.0,1.001,29387.7,109611.5,0.7994,122.33
0.912555,800,2200,0.9,0.01,6742.0,18581.0,27329.0,101292.0,14166.24,48932.44,362,283,20587.0,82711.0,1.0016,29387.7,109563.1,0.8096,136.29
0.912555,800,2400,0.9,0.01,6742.0,18581.0,27329.0,101292.0,14051.74,49200.52,364,282,20587.0,82711.0,1.0023,29387.7,109563.1,0.8078,145.42
0.912555,800,2600,0.9,0.01,6742.0,18581.0,27329.0,101292.0,14430.75,48182.42,357,280,20587.0,82711.0,1.0031,29387.7,109563.1,0.804,156.8
0.912555,800,2800,0.9,0.01,6742.0,18581.0,27329.0,101291.0,14115.24,48077.9,357,278,20587.0,82710.0,1.0038,29387.7,109562.0,0.8002,169.51
0.912555,800,3000,0.9,0.01,6742.0,18581.0,27329.0,101156.0,14652.04,46719.79,350,273,20587.0,82575.0,1.0043,29387.7,109413.5,0.7904,181.4
0.912555,800,3200,0.9,0.01,6742.0,18581.0,27329.0,101291.0,14787.8,46323.97,366,288,20587.0,82710.0,1.0056,29387.7,109562.0,0.8207,194.06
0.912555,800,3400,0.9,0.01,6742.0,18581.0,27329.0,101156.0,14615.11,46986.43,364,282,20587.0,82575.0,1.0058,29387.7,109413.5,0.8088,207.8
0.912555,800,3600,0.9,0.01,6742.0,18581.0,27329.0,101156.0,14523.71,47216.46,364,286,20587.0,82575.0,1.0064,29387.7,109413.5,0.817,218.01
0.912555,800,3800,0.9,0.01,6742.0,18581.0,27331.0,101156.0,14510.92,46734.61,372,294,20589.0,82575.0,1.0065,29389.9,109413.5,0.833,231.36
0.912555,800,4000,0.9,0.01,6742.0,18581.0,27329.0,101094.0,14822.36,46109.07,369,294,20587.0,82513.0,1.0067,29387.7,109345.3,0.8331,242.14
0.912555,1000,200,0.9,0.01,6742.0,18581.0,27380.0,101891.0,15092.57,47866.8,212,116,20638.0,83310.0,0.9842,29443.8,110222.0,0.4703,17.09
0.912555,1000,400,0.9,0.01,6742.0,18581.0,27380.0,101628.0,14727.98,49238.78,267,173,20638.0,83047.0,0.9907,29443.8,109932.7,0.5863,33.23
0.912555,1000,600,0.9,0.01,6742.0,18581.0,27359.0,101414.0,13650.35,53452.01,296,200,20617.0,82833.0,0.9937,29420.7,109697.3,0.6412,48.28
0.912555,1000,800,0.9,0.01,6742.0,18581.0,27359.0,101414.0,13998.29,49592.66,316,219,20617.0,82833.0,0.996,29420.7,109697.3,0.6799,64.04
0.912555,1000,1000,0.9,0.01,6742.0,18581.0,27359.0,101414.0,13984.23,51299.06,330,231,20617.0,82833.0,0.9976,29420.7,109697.3,0.7044,80.5
0.912555,1000,1200,0.9,0.01,6742.0,18581.0,27359.0,101414.0,13749.91,51037.1,351,254,20617.0,82833.0,0.9983,29420.7,109697.3,0.7505,94.87
0.912555,1000,1400,0.9,0.01,6742.0,18581.0,27357.0,101414.0,14473.06,48268.07,371,275,20615.0,82833.0,0.9994,29418.5,109697.3,0.7929,114.39
0.912555,1000,1600,0.9,0.01,6742.0,18581.0,27357.0,101404.0,14660.78,47279.08,356,263,20615.0,82823.0,1.0004,29418.5,109686.3,0.7692,124.57
0.912555,1000,1800,0.9,0.01,6742.0,18581.0,27359.0,101404.0,14356.53,48086.02,351,252,20617.0,82823.0,1.0014,29420.7,109686.3,0.7475,146.14
0.912555,1000,2000,0.9,0.01,6742.0,18581.0,27344.0,101379.0,14799.56,46615.27,373,276,20602.0,82798.0,1.0019,29404.2,109658.8,0.7956,160.42
0.912555,1000,2200,0.9,0.01,6742.0,18581.0,27344.0,101372.0,14201.27,49262.75,378,283,20602.0,82791.0,1.0024,29404.2,109651.1,0.8098,174.27
0.912555,1000,2400,0.9,0.01,6742.0,18581.0,27344.0,101310.0,13810.62,49629.04,375,282,20602.0,82729.0,1.0027,29404.2,109582.9,0.8079,193.85
0.912555,1000,2600,0.9,0.01,6742.0,18581.0,27344.0,101310.0,14285.23,47600.92,376,278,20602.0,82729.0,1.0034,29404.2,109582.9,0.8001,204.56
0.912555,1000,2800,0.9,0.01,6742.0,18581.0,27336.0,101278.0,14248.43,47815.06,384,287,20594.0,82697.0,1.0037,29395.4,109547.7,0.8182,223.26
0.912555,1000,3000,0.9,0.01,6742.0,18581.0,27336.0,101278.0,13732.34,50110.09,390,292,20594.0,82697.0,1.0042,29395.4,109547.7,0.8283,237.06
0.912555,1000,3200,0.9,0.01,6742.0,18581.0,27336.0,101278.0,13929.51,47935.75,390,296,20594.0,82697.0,1.0047,29395.4,109547.7,0.8365,257.4
0.912555,1000,3400,0.9,0.01,6742.0,18581.0,27336.0,101278.0,13649.45,48021.8,392,292,20594.0,82697.0,1.0053,29395.4,109547.7,0.8286,270.08
0.912555,1000,3600,0.9,0.01,6742.0,18581.0,27336.0,101278.0,13269.64,50647.11,394,296,20594.0,82697.0,1.0058,29395.4,109547.7,0.8368,284.81
0.912555,1000,3800,0.9,0.01,6742.0,18581.0,27336.0,101278.0,13686.92,48837.28,397,296,20594.0,82697.0,1.0062,29395.4,109547.7,0.8369,308.62
0.912555,1000,4000,0.9,0.01,6742.0,18581.0,27336.0,101278.0,13565.1,49491.53,427,333,20594.0,82697.0,1.0063,29395.4,109547.7,0.9109,326.21
0.912555,1200,200,0.9,0.01,6742.0,18581.0,27387.0,102330.0,14029.8,50868.21,214,113,20645.0,83749.0,0.9863,29451.5,110704.9,0.465,24.46
0.912555,1200,400,0.9,0.01,6742.0,18581.0,27367.0,101604.0,14006.92,50244.96,284,167,20625.0,83023.0,0.9914,29429.5,109906.3,0.5745,40.68
0.912555,1200,600,0.9,0.01,6742.0,18581.0,27360.0,101479.0,13637.43,51438.09,301,182,20618.0,82898.0,0.9944,29421.8,109768.8,0.6054,59.64
0.912555,1200,800,0.9,0.01,6742.0,18581.0,27360.0,101479.0,14361.19,50064.08,332,214,20618.0,82898.0,0.9962,29421.8,109768.8,0.6699,77.59
0.912555,1200,1000,0.9,0.01,6742.0,18581.0,27360.0,101414.0,13971.37,49914.91,353,237,20618.0,82833.0,0.9977,29421.8,109697.3,0.7164,100.88
0.912555,1200,1200,0.9,0.01,6742.0,18581.0,27360.0,101414.0,14021.25,50093.8,361,241,20618.0,82833.0,0.9991,29421.8,109697.3,0.7248,119.1
0.912555,1200,1400,0.9,0.01,6742.0,18581.0,27360.0,101186.0,13408.58,52129.36,383,264,20618.0,82605.0,0.9998,29421.8,109446.5,0.771,152.01
0.912555,1200,1600,0.9,0.01,6742.0,18581.0,27360.0,101186.0,13802.84,48770.96,390,272,20618.0,82605.0,1.0006,29421.8,109446.5,0.7873,166.28
0.912555,1200,1800,0.9,0.01,6742.0,18581.0,27360.0,101186.0,14239.82,48822.16,387,271,20618.0,82605.0,1.0018,29421.8,109446.5,0.7856,182.72
0.912555,1200,2000,0.9,0.01,6742.0,18581.0,27360.0,101186.0,14517.06,48558.44,389,270,20618.0,82605.0,1.0033,29421.8,109446.5,0.7841,211.33
0.912555,1200,2200,0.9,0.01,6742.0,18581.0,27360.0,101186.0,14192.54,48908.78,383,267,20618.0,82605.0,1.0039,29421.8,109446.5,0.7782,226.73
0.912555,1200,2400,0.9,0.01,6742.0,18581.0,27360.0,101186.0,14380.78,48781.67,394,275,20618.0,82605.0,1.0045,29421.8,109446.5,0.7944,247.74
0.912555,1200,2600,0.9,0.01,6742.0,18581.0,27360.0,101186.0,14414.92,48895.63,395,276,20618.0,82605.0,1.0051,29421.8,109446.5,0.7966,262.52
0.912555,1200,2800,0.9,0.01,6742.0,18581.0,27360.0,101186.0,14171.38,48489.55,402,287,20618.0,82605.0,1.0054,29421.8,109446.5,0.8187,285.98
0.912555,1200,3000,0.9,0.01,6742.0,18581.0,27349.0,101186.0,14370.22,48310.93,409,290,20607.0,82605.0,1.006,29409.7,109446.5,0.8249,299.78
0.912555,1200,3200,0.9,0.01,6742.0,18581.0,27349.0,101186.0,13952.64,48199.61,401,282,20607.0,82605.0,1.0067,29409.7,109446.5,0.8091,313.51
0.912555,1200,3400,0.9,0.01,6742.0,18581.0,27349.0,101186.0,14241.87,47717.9,419,302,20607.0,82605.0,1.0069,29409.7,109446.5,0.8491,341.17
0.912555,1200,3600,0.9,0.01,6742.0,18581.0,27349.0,101186.0,14146.45,48199.8,421,305,20607.0,82605.0,1.0074,29409.7,109446.5,0.8553,351.56
0.912555,1200,3800,0.9,0.01,6742.0,18581.0,27349.0,101186.0,13678.21,48804.38,415,295,20607.0,82605.0,1.008,29409.7,109446.5,0.8355,375.17
0.912555,1200,4000,0.9,0.01,6742.0,18581.0,27349.0,101304.0,14102.46,48124.22,427,314,20607.0,82723.0,1.0085,29409.7,109576.3,0.8736,384.38
0.912555,1400,200,0.9,0.01,6742.0,18581.0,27360.0,101359.0,13887.02,50073.39,266,135,20618.0,82778.0,0.9854,29421.8,109636.8,0.5087,24.84
0.912555,1400,400,0.9,0.01,6742.0,18581.0,27360.0,101359.0,14124.39,50059.47,310,171,20618.0,82778.0,0.9922,29421.8,109636.8,0.5827,57.22
0.912555,1400,600,0.9,0.01,6742.0,18581.0,27360.0,101268.0,14331.97,50877.0,328,188,20618.0,82687.0,0.9958,29421.8,109536.7,0.6178,67.91
0.912555,1400,800,0.9,0.01,6742.0,18581.0,27360.0,101268.0,13708.13,51871.28,332,192,20618.0,82687.0,0.9981,29421.8,109536.7,0.6265,96.8
0.912555,1400,1000,0.9,0.01,6742.0,18581.0,27360.0,101268.0,13581.92,52535.46,360,224,20618.0,82687.0,0.9993,29421.8,109536.7,0.6909,116.0
0.912555,1400,1200,0.9,0.01,6742.0,18581.0,27360.0,101268.0,14624.45,47842.11,378,241,20618.0,82687.0,1.0005,29421.8,109536.7,0.7252,142.48
0.912555,1400,1400,0.9,0.01,6742.0,18581.0,27360.0,101239.0,14359.84,48632.01,397,259,20618.0,82658.0,1.0013,29421.8,109504.8,0.7614,161.37
0.912555,1400,1600,0.9,0.01,6742.0,18581.0,27360.0,101239.0,14119.86,49096.47,404,261,20618.0,82658.0,1.002,29421.8,109504.8,0.7657,189.6
0.912555,1400,1800,0.9,0.01,6742.0,18581.0,27360.0,101187.0,14526.14,47199.68,421,283,20618.0,82606.0,1.0024,29421.8,109447.6,0.8098,210.81
0.912555,1400,2000,0.9,0.01,6742.0,18581.0,27360.0,101187.0,14089.62,49553.87,421,283,20618.0,82606.0,1.0032,29421.8,109447.6,0.81,232.83
0.912555,1400,2200,0.9,0.01,6742.0,18581.0,27360.0,101187.0,14260.18,48815.7,451,310,20618.0,82606.0,1.0036,29421.8,109447.6,0.8641,257.17
0.912555,1400,2400,0.9,0.01,6742.0,18581.0,27360.0,101187.0,14074.32,49401.18,463,329,20618.0,82606.0,1.0041,29421.8,109447.6,0.9023,279.53
0.912555,1400,2600,0.9,0.01,6742.0,18581.0,27345.0,101187.0,14080.32,49286.51,467,330,20603.0,82606.0,1.0046,29405.3,109447.6,0.9045,305.13
0.912555,1400,2800,0.9,0.01,6742.0,18581.0,27345.0,101214.0,14603.85,47135.58,436,299,20603.0,82633.0,1.0056,29405.3,109477.3,0.8427,332.47
