Seed,Popsize,Ngen,Pcross,Pmut,Cost,Time,CrowdingDistance,ExecTimeSec
0.100000,1000,4000,0.9,0.01,5336.00,17661.00,0.003898,173.450
0.100000,1000,4000,0.9,0.01,5654.00,16913.00,0.004111,173.450
0.100000,1000,4000,0.9,0.01,4553.00,22921.00,0.002388,173.450
0.100000,1000,4000,0.9,0.01,5277.00,17978.00,0.003582,173.450
0.100000,1000,4000,0.9,0.01,9444.00,11102.00,0.004262,173.450
0.100000,1000,4000,0.9,0.01,5244.00,18254.00,0.002641,173.450
0.100000,1000,4000,0.9,0.01,10727.00,10123.00,0.005558,173.450
0.100000,1000,4000,0.9,0.01,10257.00,10462.00,0.002225,173.450
0.100000,1000,4000,0.9,0.01,5246.00,18220.00,0.002310,173.450
0.100000,1000,4000,0.9,0.01,10014.00,10596.00,0.007086,173.450
0.100000,1000,4000,0.9,0.01,9695.00,10905.00,0.003633,173.450
0.100000,1000,4000,0.9,0.01,3429.00,39387.00,0.011181,173.450
0.100000,1000,4000,0.9,0.01,5725.00,16815.00,0.001848,173.450
0.100000,1000,4000,0.9,0.01,10412.00,10250.00,0.015740,173.450
0.100000,1000,4000,0.9,0.01,4204.00,26199.00,0.004328,173.450
0.100000,1000,4000,0.9,0.01,7705.00,13071.00,0.004844,173.450
0.100000,1000,4000,0.9,0.01,11015.00,10011.00,0.002413,173.450
0.100000,1000,4000,0.9,0.01,5796.00,16566.00,0.003127,173.450
0.100000,1000,4000,0.9,0.01,4332.00,24857.00,0.001115,173.450
0.100000,1000,4000,0.9,0.01,6449.00,15227.00,0.004343,173.450
0.100000,1000,4000,0.9,0.01,12003.00,9524.00,0.003618,173.450
0.100000,1000,4000,0.9,0.01,6319.00,15463.00,0.003625,173.450
0.100000,1000,4000,0.9,0.01,3926.00,29025.00,0.010745,173.450
0.100000,1000,4000,0.9,0.01,9022.00,11436.00,0.009654,173.450
0.100000,1000,4000,0.9,0.01,7553.00,13290.00,0.002520,173.450
0.100000,1000,4000,0.9,0.01,4228.00,25807.00,0.004878,173.450
0.100000,1000,4000,0.9,0.01,12074.00,9489.00,0.002397,173.450
0.100000,1000,4000,0.9,0.01,5993.00,16157.00,0.002181,173.450
0.100000,1000,4000,0.9,0.01,5740.00,16717.00,0.003416,173.450
0.100000,1000,4000,0.9,0.01,5756.00,16620.00,0.003206,173.450
0.100000,1000,4000,0.9,0.01,5094.00,19243.00,0.001431,173.450
0.100000,1000,4000,0.9,0.01,4978.00,19983.00,0.005040,173.450
0.100000,1000,4000,0.9,0.01,3902.00,29773.00,0.005102,173.450
0.100000,1000,4000,0.9,0.01,3510.00,37020.00,0.011501,173.450
0.100000,1000,4000,0.9,0.01,4195.00,26404.00,0.004583,173.450
0.100000,1000,4000,0.9,0.01,5403.00,17425.00,0.001734,173.450
0.100000,1000,4000,0.9,0.01,5075.00,19470.00,0.002737,173.450
0.100000,1000,4000,0.9,0.01,4608.00,22606.00,0.005733,173.450
0.100000,1000,4000,0.9,0.01,6583.00,15019.00,0.001091,173.450
0.100000,1000,4000,0.9,0.01,10670.00,10180.00,0.010160,173.450
0.100000,1000,4000,0.9,0.01,5045.00,19550.00,0.002688,173.450
0.100000,1000,4000,0.9,0.01,8469.00,12115.00,0.004937,173.450
0.100000,1000,4000,0.9,0.01,6290.00,15491.00,0.004194,173.450
0.100000,1000,4000,0.9,0.01,11940.00,9537.00,0.005607,173.450
0.100000,1000,4000,0.9,0.01,3369.00,41946.00,0.017598,173.450
0.100000,1000,4000,0.9,0.01,8511.00,12039.00,0.003193,173.450
0.100000,1000,4000,0.9,0.01,7925.00,12813.00,0.001543,173.450
0.100000,1000,4000,0.9,0.01,11212.00,9859.00,0.017702,173.450
0.100000,1000,4000,0.9,0.01,4892.00,20440.00,0.005822,173.450
0.100000,1000,4000,0.9,0.01,9162.00,11381.00,0.003100,173.450
0.100000,1000,4000,0.9,0.01,5105.00,19214.00,0.000836,173.450
0.100000,1000,4000,0.9,0.01,6879.00,14370.00,0.007961,173.450
0.100000,1000,4000,0.9,0.01,7418.00,13428.00,0.004873,173.450
0.100000,1000,4000,0.9,0.01,10545.00,10231.00,0.009619,173.450
0.100000,1000,4000,0.9,0.01,7289.00,13664.00,0.002489,173.450
0.100000,1000,4000,0.9,0.01,3602.00,34631.00,0.010797,173.450
0.100000,1000,4000,0.9,0.01,6579.00,15021.00,0.003346,173.450
0.100000,1000,4000,0.9,0.01,4529.00,23036.00,0.001377,173.450
0.100000,1000,4000,0.9,0.01,3767.00,32182.00,0.008697,173.450
0.100000,1000,4000,0.9,0.01,7650.00,13128.00,0.008984,173.450
0.100000,1000,4000,0.9,0.01,4216.00,25996.00,0.007061,173.450
0.100000,1000,4000,0.9,0.01,4338.00,24825.00,0.001820,173.450
0.100000,1000,4000,0.9,0.01,11008.00,10027.00,0.014755,173.450
0.100000,1000,4000,0.9,0.01,7019.00,14203.00,0.005177,173.450
0.100000,1000,4000,0.9,0.01,3528.00,36857.00,0.012875,173.450
0.100000,1000,4000,0.9,0.01,3350.00,42160.00,0.007424,173.450
0.100000,1000,4000,0.9,0.01,4330.00,24914.00,0.003113,173.450
0.100000,1000,4000,0.9,0.01,4311.00,24989.00,0.003506,173.450
0.100000,1000,4000,0.9,0.01,7539.00,13330.00,0.006313,173.450
0.100000,1000,4000,0.9,0.01,3590.00,34757.00,0.006941,173.450
0.100000,1000,4000,0.9,0.01,10054.00,10539.00,0.008026,173.450
0.100000,1000,4000,0.9,0.01,8385.00,12181.00,0.002251,173.450
0.100000,1000,4000,0.9,0.01,3666.00,33387.00,0.012411,173.450
0.100000,1000,4000,0.9,0.01,10282.00,10434.00,0.003738,173.450
0.100000,1000,4000,0.9,0.01,5003.00,19702.00,0.004326,173.450
0.100000,1000,4000,0.9,0.01,3639.00,34087.00,0.003975,173.450
0.100000,1000,4000,0.9,0.01,3575.00,35003.00,0.006532,173.450
0.100000,1000,4000,0.9,0.01,9670.00,10916.00,0.009639,173.450
0.100000,1000,4000,0.9,0.01,7473.00,13411.00,0.008313,173.450
0.100000,1000,4000,0.9,0.01,4020.00,28215.00,0.002605,173.450
0.100000,1000,4000,0.9,0.01,5705.00,16842.00,0.002702,173.450
0.100000,1000,4000,0.9,0.01,3801.00,31768.00,0.003505,173.450
0.100000,1000,4000,0.9,0.01,5430.00,17394.00,0.002500,173.450
0.100000,1000,4000,0.9,0.01,8976.00,11499.00,0.010435,173.450
0.100000,1000,4000,0.9,0.01,3924.00,29444.00,0.009995,173.450
0.100000,1000,4000,0.9,0.01,4172.00,26437.00,0.002877,173.450
0.100000,1000,4000,0.9,0.01,4479.00,23566.00,0.005666,173.450
0.100000,1000,4000,0.9,0.01,6841.00,14455.00,0.001914,173.450
0.100000,1000,4000,0.9,0.01,7041.00,13982.00,0.006938,173.450
0.100000,1000,4000,0.9,0.01,5110.00,19135.00,0.001723,173.450
0.100000,1000,4000,0.9,0.01,4294.00,25228.00,0.005776,173.450
0.100000,1000,4000,0.9,0.01,7833.00,12941.00,0.002161,173.450
0.100000,1000,4000,0.9,0.01,3844.00,30400.00,0.017394,173.450
0.100000,1000,4000,0.9,0.01,5521.00,17136.00,0.000447,173.450
0.100000,1000,4000,0.9,0.01,6525.00,15022.00,0.004700,173.450
0.100000,1000,4000,0.9,0.01,8563.00,11931.00,0.007498,173.450
0.100000,1000,4000,0.9,0.01,3997.00,28248.00,0.008429,173.450
0.100000,1000,4000,0.9,0.01,6511.00,15078.00,0.002044,173.450
0.100000,1000,4000,0.9,0.01,4652.00,22075.00,0.009024,173.450
0.100000,1000,4000,0.9,0.01,5165.00,18753.00,0.003171,173.450
0.100000,1000,4000,0.9,0.01,7916.00,12848.00,0.001491,173.450
0.100000,1000,4000,0.9,0.01,5380.00,17453.00,0.002707,173.450
0.100000,1000,4000,0.9,0.01,5172.00,18745.00,0.002071,173.450
0.100000,1000,4000,0.9,0.01,7223.00,13814.00,0.012238,173.450
0.100000,1000,4000,0.9,0.01,4171.00,26508.00,0.004412,173.450
0.100000,1000,4000,0.9,0.01,8475.00,12099.00,0.001870,173.450
0.100000,1000,4000,0.9,0.01,4382.00,24400.00,0.001881,173.450
0.100000,1000,4000,0.9,0.01,7285.00,13679.00,0.005937,173.450
0.100000,1000,4000,0.9,0.01,7843.00,12907.00,0.004373,173.450
0.100000,1000,4000,0.9,0.01,3494.00,37750.00,0.009415,173.450
0.100000,1000,4000,0.9,0.01,5098.00,19234.00,0.000589,173.450
0.100000,1000,4000,0.9,0.01,4942.00,20003.00,0.007415,173.450
0.100000,1000,4000,0.9,0.01,3573.00,35140.00,0.014998,173.450
0.100000,1000,4000,0.9,0.01,3489.00,38144.00,0.013132,173.450
0.100000,1000,4000,0.9,0.01,5313.00,17798.00,0.002642,173.450
0.100000,1000,4000,0.9,0.01,5599.00,16955.00,0.002655,173.450
0.100000,1000,4000,0.9,0.01,7117.00,13863.00,0.007303,173.450
0.100000,1000,4000,0.9,0.01,6165.00,15785.00,0.004663,173.450
0.100000,1000,4000,0.9,0.01,4143.00,27002.00,0.003304,173.450
0.100000,1000,4000,0.9,0.01,6733.00,14658.00,0.005136,173.450
0.100000,1000,4000,0.9,0.01,11418.00,9768.00,0.009405,173.450
0.100000,1000,4000,0.9,0.01,5210.00,18625.00,0.002390,173.450
0.100000,1000,4000,0.9,0.01,9952.00,10627.00,0.013100,173.450
0.100000,1000,4000,0.9,0.01,5577.00,16978.00,0.002656,173.450
0.100000,1000,4000,0.9,0.01,4041.00,27941.00,0.006612,173.450
0.100000,1000,4000,0.9,0.01,4981.00,19790.00,0.001550,173.450
0.100000,1000,4000,0.9,0.01,6496.00,15112.00,0.001941,173.450
0.100000,1000,4000,0.9,0.01,4115.00,27058.00,0.002655,173.450
0.100000,1000,4000,0.9,0.01,4642.00,22262.00,0.004324,173.450
0.100000,1000,4000,0.9,0.01,4740.00,21568.00,0.003267,173.450
0.100000,1000,4000,0.9,0.01,6827.00,14500.00,0.006475,173.450
0.100000,1000,4000,0.9,0.01,9506.00,10917.00,0.013367,173.450
0.100000,1000,4000,0.9,0.01,4395.00,24388.00,0.001939,173.450
0.100000,1000,4000,0.9,0.01,11368.00,9820.00,0.001968,173.450
0.100000,1000,4000,0.9,0.01,3329.00,42927.00,0.005804,173.450
0.100000,1000,4000,0.9,0.01,5750.00,16656.00,0.002320,173.450
0.100000,1000,4000,0.9,0.01,4515.00,23154.00,0.003804,173.450
0.100000,1000,4000,0.9,0.01,4866.00,20585.00,0.004346,173.450
0.100000,1000,4000,0.9,0.01,6221.00,15667.00,0.004244,173.450
0.100000,1000,4000,0.9,0.01,9390.00,11141.00,0.006519,173.450
0.100000,1000,4000,0.9,0.01,4635.00,22306.00,0.002694,173.450
0.100000,1000,4000,0.9,0.01,4086.00,27670.00,0.006073,173.450
0.100000,1000,4000,0.9,0.01,3823.00,31260.00,0.002178,173.450
0.100000,1000,4000,0.9,0.01,6113.00,15828.00,0.004120,173.450
0.100000,1000,4000,0.9,0.01,3568.00,36008.00,0.015580,173.450
0.100000,1000,4000,0.9,0.01,7108.00,13866.00,0.006056,173.450
0.100000,1000,4000,0.9,0.01,4783.00,21130.00,0.004873,173.450
0.100000,1000,4000,0.9,0.01,7983.00,12539.00,0.008337,173.450
0.100000,1000,4000,0.9,0.01,6648.00,14842.00,0.003109,173.450
0.100000,1000,4000,0.9,0.01,4093.00,27373.00,0.007436,173.450
0.100000,1000,4000,0.9,0.01,5100.00,19226.00,0.000689,173.450
0.100000,1000,4000,0.9,0.01,7574.00,13176.00,0.006517,173.450
0.100000,1000,4000,0.9,0.01,8705.00,11777.00,0.002045,173.450
0.100000,1000,4000,0.9,0.01,11896.00,9577.00,0.009655,173.450
0.100000,1000,4000,0.9,0.01,8270.00,12270.00,0.002939,173.450
0.100000,1000,4000,0.9,0.01,6595.00,14902.00,0.002157,173.450
0.100000,1000,4000,0.9,0.01,8497.00,12096.00,0.002921,173.450
0.100000,1000,4000,0.9,0.01,8374.00,12198.00,0.003331,173.450
0.100000,1000,4000,0.9,0.01,6417.00,15307.00,0.003778,173.450
0.100000,1000,4000,0.9,0.01,5197.00,18674.00,0.002351,173.450
0.100000,1000,4000,0.9,0.01,9118.00,11391.00,0.007145,173.450
0.100000,1000,4000,0.9,0.01,3342.00,42922.00,0.009104,173.450
0.100000,1000,4000,0.9,0.01,3736.00,32381.00,0.005574,173.450
0.100000,1000,4000,0.9,0.01,8339.00,12230.00,0.005618,173.450
0.100000,1000,4000,0.9,0.01,5136.00,19021.00,0.001826,173.450
0.100000,1000,4000,0.9,0.01,4475.00,23788.00,0.005879,173.450
0.100000,1000,4000,0.9,0.01,6060.00,15926.00,0.002070,173.450
0.100000,1000,4000,0.9,0.01,3714.00,33042.00,0.012594,173.450
0.100000,1000,4000,0.9,0.01,10571.00,10211.00,0.007858,173.450
0.100000,1000,4000,0.9,0.01,6492.00,15167.00,0.002616,173.450
0.100000,1000,4000,0.9,0.01,9801.00,10663.00,0.012746,173.450
0.100000,1000,4000,0.9,0.01,5163.00,18928.00,0.003264,173.450
0.100000,1000,4000,0.9,0.01,5523.00,17131.00,0.004414,173.450
0.100000,1000,4000,0.9,0.01,10185.00,10485.00,0.005806,173.450
0.100000,1000,4000,0.9,0.01,5414.00,17403.00,0.001988,173.450
0.100000,1000,4000,0.9,0.01,4567.00,22761.00,0.004500,173.450
0.100000,1000,4000,0.9,0.01,7803.00,12969.00,0.003010,173.450
0.100000,1000,4000,0.9,0.01,11044.00,10002.00,0.003836,173.450
0.100000,1000,4000,0.9,0.01,10258.00,10447.00,0.001830,173.450
0.100000,1000,4000,0.9,0.01,8218.00,12366.00,0.002654,173.450
0.100000,1000,4000,0.9,0.01,5975.00,16174.00,0.002725,173.450
0.100000,1000,4000,0.9,0.01,6678.00,14745.00,0.002513,173.450
0.100000,1000,4000,0.9,0.01,4100.00,27213.00,0.003844,173.450
0.100000,1000,4000,0.9,0.01,6984.00,14214.00,0.003285,173.450
0.100000,1000,4000,0.9,0.01,5394.00,17444.00,0.001716,173.450
0.100000,1000,4000,0.9,0.01,11992.00,9527.00,0.003776,173.450
0.100000,1000,4000,0.9,0.01,3803.00,31470.00,0.005056,173.450
0.100000,1000,4000,0.9,0.01,5161.00,18962.00,0.001634,173.450
0.100000,1000,4000,0.9,0.01,11064.00,9939.00,0.011642,173.450
0.100000,1000,4000,0.9,0.01,3641.00,33940.00,0.011706,173.450
0.100000,1000,4000,0.9,0.01,9302.00,11180.00,0.006867,173.450
0.100000,1000,4000,0.9,0.01,4438.00,23810.00,0.003459,173.450
0.100000,1000,4000,0.9,0.01,9135.00,11387.00,0.002650,173.450
0.100000,1000,4000,0.9,0.01,4512.00,23252.00,0.005821,173.450
0.100000,1000,4000,0.9,0.01,8247.00,12361.00,0.002765,173.450
0.100000,1000,4000,0.9,0.01,6591.00,14967.00,0.001549,173.450
0.100000,1000,4000,0.9,0.01,5144.00,18966.00,0.002280,173.450
0.100000,1000,4000,0.9,0.01,5082.00,19361.00,0.003307,173.450
0.100000,1000,4000,0.9,0.01,10223.00,10463.00,0.004433,173.450
0.100000,1000,4000,0.9,0.01,4352.00,24654.00,0.005554,173.450
0.100000,1000,4000,0.9,0.01,6242.00,15630.00,0.004349,173.450
0.100000,1000,4000,0.9,0.01,5951.00,16180.00,0.004664,173.450
0.100000,1000,4000,0.9,0.01,6132.00,15812.00,0.003585,173.450
0.100000,1000,4000,0.9,0.01,12055.00,9498.00,0.001602,173.450
0.100000,1000,4000,0.9,0.01,3835.00,30905.00,0.012967,173.450
0.100000,1000,4000,0.9,0.01,8537.00,12033.00,0.002977,173.450
0.100000,1000,4000,0.9,0.01,8561.00,12030.00,0.002962,173.450
0.100000,1000,4000,0.9,0.01,11905.00,9572.00,0.003086,173.450
0.100000,1000,4000,0.9,0.01,7926.00,12781.00,0.001892,173.450
0.100000,1000,4000,0.9,0.01,5023.00,19569.00,0.004026,173.450
0.100000,1000,4000,0.9,0.01,5128.00,19029.00,0.002469,173.450
0.100000,1000,4000,0.9,0.01,5791.00,16596.00,0.003062,173.450
0.100000,1000,4000,0.9,0.01,5679.00,16912.00,0.001785,173.450
0.100000,1000,4000,0.9,0.01,4835.00,20791.00,0.003541,173.450
0.100000,1000,4000,0.9,0.01,3452.00,39187.00,0.012618,173.450
0.100000,1000,4000,0.9,0.01,9167.00,11299.00,0.006722,173.450
0.100000,1000,4000,0.9,0.01,4593.00,22667.00,0.000533,173.450
0.100000,1000,4000,0.9,0.01,5438.00,17325.00,0.002445,173.450
0.100000,1000,4000,0.9,0.01,10749.00,10107.00,0.003269,173.450
0.100000,1000,4000,0.9,0.01,3469.00,38556.00,0.007631,173.450
0.100000,1000,4000,0.9,0.01,7815.00,12946.00,0.002115,173.450
0.100000,1000,4000,0.9,0.01,8662.00,11849.00,0.003597,173.450
0.100000,1000,4000,0.9,0.01,5215.00,18580.00,0.003826,173.450
0.100000,1000,4000,0.9,0.01,10304.00,10370.00,0.010074,173.450
0.100000,1000,4000,0.9,0.01,3802.00,31626.00,0.004443,173.450
0.100000,1000,4000,0.9,0.01,4292.00,25404.00,0.004158,173.450
0.100000,1000,4000,0.9,0.01,8284.00,12232.00,0.004510,173.450
0.100000,1000,4000,0.9,0.01,9759.00,10888.00,0.003588,173.450
0.100000,1000,4000,0.9,0.01,3500.00,37539.00,0.011516,173.450
0.100000,1000,4000,0.9,0.01,7947.00,12769.00,0.003222,173.450
0.100000,1000,4000,0.9,0.01,5680.00,16892.00,0.001326,173.450
0.100000,1000,4000,0.9,0.01,4144.00,26898.00,0.005447,173.450
0.100000,1000,4000,0.9,0.01,6467.00,15204.00,0.001731,173.450
0.100000,1000,4000,0.9,0.01,4813.00,21100.00,0.006971,173.450
0.100000,1000,4000,0.9,0.01,5062.00,19471.00,0.002870,173.450
0.100000,1000,4000,0.9,0.01,4850.00,20669.00,0.003998,173.450
0.100000,1000,4000,0.9,0.01,3973.00,28611.00,0.010785,173.450
0.100000,1000,4000,0.9,0.01,4769.00,21263.00,0.005341,173.450
0.100000,1000,4000,0.9,0.01,3345.00,42363.00,0.011525,173.450
0.100000,1000,4000,0.9,0.01,3318.00,43862.00,0.010181,173.450
0.100000,1000,4000,0.9,0.01,4754.00,21384.00,0.005262,173.450
0.100000,1000,4000,0.9,0.01,6660.00,14792.00,0.003117,173.450
0.100000,1000,4000,0.9,0.01,7417.00,13527.00,0.003979,173.450
0.100000,1000,4000,0.9,0.01,6615.00,14890.00,0.000948,173.450
0.100000,1000,4000,0.9,0.01,7908.00,12849.00,0.001704,173.450
0.100000,1000,4000,0.9,0.01,8715.00,11729.00,0.004336,173.450
0.100000,1000,4000,0.9,0.01,3724.00,32544.00,0.010855,173.450
0.100000,1000,4000,0.9,0.01,11382.00,9795.00,0.003602,173.450
0.100000,1000,4000,0.9,0.01,5111.00,19093.00,0.002565,173.450
0.100000,1000,4000,0.9,0.01,5865.00,16416.00,0.003203,173.450
0.100000,1000,4000,0.9,0.01,6971.00,14241.00,0.003218,173.450
0.100000,1000,4000,0.9,0.01,4487.00,23445.00,0.006440,173.450
0.100000,1000,4000,0.9,0.01,6610.00,14893.00,0.001313,173.450
0.100000,1000,4000,0.9,0.01,8206.00,12383.00,0.002541,173.450
0.100000,1000,4000,0.9,0.01,5183.00,18681.00,0.002455,173.450
0.100000,1000,4000,0.9,0.01,5319.00,17758.00,0.003300,173.450
0.100000,1000,4000,0.9,0.01,7570.00,13278.00,0.001359,173.450
0.100000,1000,4000,0.9,0.01,8700.00,11811.00,0.003494,173.450
0.100000,1000,4000,0.9,0.01,4297.00,25026.00,0.004440,173.450
0.100000,1000,4000,0.9,0.01,12053.00,9517.00,0.003338,173.450
0.100000,1000,4000,0.9,0.01,4030.00,28198.00,0.003702,173.450
0.100000,1000,4000,0.9,0.01,4410.00,24101.00,0.004576,173.450
0.100000,1000,4000,0.9,0.01,4857.00,20602.00,0.002131,173.450
0.100000,1000,4000,0.9,0.01,6751.00,14548.00,0.007647,173.450
0.100000,1000,4000,0.9,0.01,5219.00,18296.00,0.003500,173.450
0.100000,1000,4000,0.9,0.01,3953.00,28818.00,0.008690,173.450
0.100000,1000,4000,0.9,0.01,5451.00,17308.00,0.002976,173.450
0.100000,1000,4000,0.9,0.01,9673.00,10908.00,0.001583,173.450
0.100000,1000,4000,0.9,0.01,5727.00,16801.00,0.002278,173.450
0.100000,1000,4000,0.9,0.01,7318.00,13637.00,0.003457,173.450
0.100000,1000,4000,0.9,0.01,5256.00,18142.00,0.002817,173.450
0.100000,1000,4000,0.9,0.01,4980.00,19805.00,0.002974,173.450
0.100000,1000,4000,0.9,0.01,6509.00,15100.00,0.001348,173.450
0.100000,1000,4000,0.9,0.01,5500.00,17236.00,0.002514,173.450
0.100000,1000,4000,0.9,0.01,8171.00,12492.00,0.003139,173.450
0.100000,1000,4000,0.9,0.01,5305.00,17885.00,0.003183,173.450
0.100000,1000,4000,0.9,0.01,4996.00,19761.00,0.002531,173.450
0.100000,1000,4000,0.9,0.01,4747.00,21539.00,0.003470,173.450
0.100000,1000,4000,0.9,0.01,5092.00,19309.00,0.002397,173.450
0.100000,1000,4000,0.9,0.01,4590.00,22675.00,0.002846,173.450
0.100000,1000,4000,0.9,0.01,4034.00,28015.00,0.004360,173.450
0.100000,1000,4000,0.9,0.01,4562.00,22875.00,0.003121,173.450
0.100000,1000,4000,0.9,0.01,4401.00,24341.00,0.004167,173.450
0.100000,1000,4000,0.9,0.01,11354.00,9857.00,0.008641,173.450
0.100000,1000,4000,0.9,0.01,6842.00,14427.00,0.003398,173.450
0.100000,1000,4000,0.9,0.01,4542.00,22961.00,0.001962,173.450
0.100000,1000,4000,0.9,0.01,3397.00,40511.00,0.014732,173.450
0.100000,1000,4000,0.9,0.01,5492.00,17270.00,0.001847,173.450
0.100000,1000,4000,0.9,0.01,4594.00,22654.00,0.001740,173.450
0.100000,1000,4000,0.9,0.01,8399.00,12141.00,0.005741,173.450
0.100000,1000,4000,0.9,0.01,5290.00,17927.00,0.001826,173.450
0.100000,1000,4000,0.9,0.01,6266.00,15544.00,0.004752,173.450
0.100000,1000,4000,0.9,0.01,6333.00,15410.00,0.003232,173.450
0.100000,1000,4000,0.9,0.01,4909.00,20223.00,0.006960,173.450
0.100000,1000,4000,0.9,0.01,3914.00,29666.00,0.006032,173.450
0.100000,1000,4000,0.9,0.01,8658.00,11894.00,0.006828,173.450
0.100000,1000,4000,0.9,0.01,4526.00,23045.00,0.002511,173.450
0.100000,1000,4000,0.9,0.01,7339.00,13622.00,0.004750,173.450
0.100000,1000,4000,0.9,0.01,5837.00,16561.00,0.002624,173.450
0.100000,1000,4000,0.9,0.01,11363.00,9856.00,0.001335,173.450
0.100000,1000,4000,0.9,0.01,9342.00,11151.00,0.005577,173.450
0.100000,1000,4000,0.9,0.01,7721.00,13054.00,0.004185,173.450
0.100000,1000,4000,0.9,0.01,3531.00,36216.00,0.011925,173.450
0.100000,1000,4000,0.9,0.01,3324.00,43251.00,0.014209,173.450
0.100000,1000,4000,0.9,0.01,8180.00,12392.00,0.002551,173.450
0.100000,1000,4000,0.9,0.01,9771.00,10795.00,0.005660,173.450
0.100000,1000,4000,0.9,0.01,6623.00,14861.00,0.001956,173.450
0.100000,1000,4000,0.9,0.01,6619.00,14863.00,0.000877,173.450
0.100000,1000,4000,0.9,0.01,4376.00,24443.00,0.001939,173.450
0.100000,1000,4000,0.9,0.01,9734.00,10897.00,0.003891,173.450
0.100000,1000,4000,0.9,0.01,8749.00,11651.00,0.011301,173.450
0.100000,1000,4000,0.9,0.01,5998.00,16114.00,0.004727,173.450
0.100000,1000,4000,0.9,0.01,11561.00,9754.00,0.002011,173.450
0.100000,1000,4000,0.9,0.01,11647.00,9681.00,0.008703,173.450
0.100000,1000,4000,0.9,0.01,6590.00,14989.00,0.001211,173.450
0.100000,1000,4000,0.9,0.01,11570.00,9746.00,0.003872,173.450
0.100000,1000,4000,0.9,0.01,5038.00,19562.00,0.001529,173.450
0.100000,1000,4000,0.9,0.01,4906.00,20341.00,0.004120,173.450
0.100000,1000,4000,0.9,0.01,7380.00,13553.00,0.005821,173.450
0.100000,1000,4000,0.9,0.01,6350.00,15362.00,0.005484,173.450
0.100000,1000,4000,0.9,0.01,5289.00,17948.00,0.001481,173.450
0.100000,1000,4000,0.9,0.01,3310.00,43897.00,100000000000000.000000,173.450
0.100000,1000,4000,0.9,0.01,5259.00,18077.00,0.003578,173.450
0.100000,1000,4000,0.9,0.01,4342.00,24759.00,0.003281,173.450
0.100000,1000,4000,0.9,0.01,8066.00,12534.00,0.009273,173.450
0.100000,1000,4000,0.9,0.01,7719.00,13065.00,0.001158,173.450
0.100000,1000,4000,0.9,0.01,3438.00,39338.00,0.004215,173.450
0.100000,1000,4000,0.9,0.01,4247.00,25594.00,0.006561,173.450
0.100000,1000,4000,0.9,0.01,8176.00,12441.00,0.001965,173.450
0.100000,1000,4000,0.9,0.01,4125.00,27051.00,0.002408,173.450
0.100000,1000,4000,0.9,0.01,6038.00,16008.00,0.005826,173.450
0.100000,1000,4000,0.9,0.01,4272.00,25428.00,0.005322,173.450
0.100000,1000,4000,0.9,0.01,8140.00,12516.00,0.006588,173.450
0.100000,1000,4000,0.9,0.01,3765.00,32321.00,0.004656,173.450
0.100000,1000,4000,0.9,0.01,6685.00,14717.00,0.001882,173.450
0.100000,1000,4000,0.9,0.01,11739.00,9586.00,0.015688,173.450
0.100000,1000,4000,0.9,0.01,4069.00,27697.00,0.006499,173.450
0.100000,1000,4000,0.9,0.01,5688.00,16856.00,0.002150,173.450
0.100000,1000,4000,0.9,0.01,8877.00,11586.00,0.015132,173.450
